Kod wewnętrzny,Nazwa,Kod roboczy,Przyjęto,Sprzedaż,Suma,Brutto,Zwrócono,koszt-jednostka,koszt-przyjęcie,20%,Uszkodzenia - Przyjęcie,Uszkodzenia - Zwrot,source_file,source_sheet,source_sheet_clean,report_date_raw,spot_id_raw,load_timestamp,30%,Paczki 2,Paczki 1
,Produkt CAT12-X-2-1,CAT12-X-2-1,11,2,2,40.78,0,3.6,39.6,0,0,0,30.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,30.03.26,11,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-4-1,CAT01-X-4-1,4,4,4,87.49,0,7.2,28.8,0,0,0,30.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,30.03.26,11,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-3-2,CAT01-X-3-2,5,1,3,34.73,0,6.41,32.05,2,0,0,30.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,30.03.26,11,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-1-2,CAT01-X-1-2,4,2,3,38.28,0,5.94,23.76,1,0,0,30.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,30.03.26,11,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-5-1,CAT01-X-5-1,4,0,1,11.4,0,7.01,28.04,1,0,0,30.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,30.03.26,11,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT11-X-1-1,CAT11-X-1-1,2,0,0,0.0,0,3.88,7.76,0,0,0,30.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,30.03.26,11,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-2-2,CAT01-X-2-2,4,0,0,0.0,0,5.66,22.64,0,0,0,30.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,30.03.26,11,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT12-X-1-1,CAT12-X-1-1,4,0,0,0.0,0,3.86,15.44,0,0,0,30.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,30.03.26,11,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT13-X-2-1,CAT13-X-2-1,4,0,0,0.0,0,1.84,7.36,0,0,0,30.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,30.03.26,11,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-3-1,CAT01-X-3-1,4,0,0,0.0,0,5.1,20.4,0,0,0,30.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,30.03.26,11,2026-04-20 17:42:40.752432,0.0,,
C3J0G7I9D4,Produkt CAT09-1-1 C3J0G7I9D4,CAT09-1-1,3,2,2,30.06,0,4.9,14.7,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3F6J0D4I9,Produkt CAT07-1-1 C3F6J0D4I9,CAT07-1-1,3,2,2,25.82,0,4.46,13.38,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3H8F6F6C3,Produkt CAT13-2-1 C3H8F6F6C3,CAT13-2-1,3,3,3,38.37,0,2.37,7.11,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3H8G7B2I9,Produkt CAT01-3-1 C3H8G7B2I9,CAT01-3-1,5,3,3,76.82,0,5.49,27.45,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3I9I9H8D4,Produkt CAT01-2-1 C3I9I9H8D4,CAT01-2-1,4,4,4,63.3,0,4.83,19.32,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3F6D4G7D4,Produkt CAT17-3 C3F6D4G7D4,CAT17-3,2,2,2,38.77,0,5.91,11.82,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3A1E5C3J0,Produkt CAT17-1 C3A1E5C3J0,CAT17-1,2,2,2,25.53,0,5.34,10.68,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
D4A1F6B2E5,Produkt CAT17-2 D4A1F6B2E5,CAT17-2,2,2,2,37.37,0,4.66,9.32,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
D4A1G7A1A1,Produkt CAT17-4 D4A1G7A1A1,CAT17-4,3,3,3,41.81,0,4.8,14.4,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Dodatek 09,DODATEK-09,3,3,3,3.45,0,0.64,1.92,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
D4A1B2A1F6,Produkt CAT02-1-1 D4A1B2A1F6,CAT02-1-1,2,2,2,45.88,0,2.94,5.88,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3A1F6A1B2,Produkt CAT18-1 C3A1F6A1B2,CAT18-1,4,1,1,13.9,0,3.99,15.96,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3J0B2J0F6,Produkt CAT16-3 C3J0B2J0F6,CAT16-3,4,1,1,11.93,0,1.41,5.64,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
B2G7I9C3C3,Produkt CAT05-3 B2G7I9C3C3,CAT05-3,3,3,3,51.81,0,7.19,21.57,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3J0G7J0D4,Produkt CAT06-1-1 C3J0G7J0D4,CAT06-1-1,2,1,1,14.21,0,4.24,8.48,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3J0G7J0E5,Produkt CAT01-4-1 C3J0G7J0E5,CAT01-4-1,1,1,1,18.61,0,6.81,6.81,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
B2J0H8D4A1,Produkt CAT05-1 B2J0H8D4A1,CAT05-1,8,4,4,79.99,0,7.58,60.64,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3J0B2B2G7,Produkt CAT16-2 C3J0B2B2G7,CAT16-2,4,2,2,18.69,0,1.57,6.28,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
I9A1C3I9,Produkt CAT20-1 I9A1C3I9,CAT20-1,1,1,1,12.09,0,3.69,3.69,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
I9A1C3H8,Produkt CAT19-1 I9A1C3H8,CAT19-1,1,1,1,13.19,0,4.27,4.27,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
B2H8C3A1C3,Produkt CAT05-2 B2H8C3A1C3,CAT05-2,2,1,1,18.14,0,5.01,10.02,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3F6J0E5F6,Produkt CAT01-1-1 C3F6J0E5F6,CAT01-1-1,3,3,3,62.61,0,6.05,18.15,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3J0A1I9F6,Produkt CAT13-1-1 C3J0A1I9F6,CAT13-1-1,3,1,1,12.31,0,1.59,4.77,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3F6B2G7E5,Dodatek 01,DODATEK-01,2,2,2,17.75,0,2.96,5.92,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3I9D4H8J0,Produkt CAT03-2-1 C3I9D4H8J0,CAT03-2-1,2,2,2,29.06,0,3.12,6.24,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3A1F6A1C3,Produkt CAT18-2 C3A1F6A1C3,CAT18-2,2,1,1,17.17,0,1.85,3.7,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3E5C3B2I9,Produkt CAT16-1 C3E5C3B2I9,CAT16-1,1,1,1,13.85,0,2.15,2.15,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3J0G7E5B2,Produkt CAT03-1-1 C3J0G7E5B2,CAT03-1-1,2,0,0,0.0,0,3.81,7.62,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3G7H8I9E5,Produkt CAT04-2-1 C3G7H8I9E5,CAT04-2-1,1,0,0,0.0,0,6.78,6.78,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3J0G7E5E5,Produkt CAT14-1 C3J0G7E5E5,CAT14-1,2,0,0,0.0,0,4.11,8.22,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3I9G7H8E5,Produkt CAT14-2 C3I9G7H8E5,CAT14-2,2,0,0,0.0,0,2.43,4.86,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3H8I9A1G7,Produkt CAT14-3 C3H8I9A1G7,CAT14-3,2,0,0,0.0,0,3.3,6.6,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3A1F6A1E5,Produkt CAT18-3 C3A1F6A1E5,CAT18-3,2,0,0,0.0,0,2.56,5.12,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Dodatek 02,DODATEK-02,2,0,0,0.0,0,5.15,10.3,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Dodatek 03,DODATEK-03,2,0,0,0.0,0,3.81,7.62,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT11-X-3-1,CAT11-X-3-1,2,1,1,17.79,0,3.55,7.1,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-1-2,CAT01-X-1-2,2,2,2,33.31,0,5.94,11.88,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT23-1-1,CAT23-1-1,5,5,5,104.71,0,3.15,15.75,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT22-1-1,CAT22-1-1,5,5,5,113.16,0,4.78,23.9,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT11-X-4-1,CAT11-X-4-1,3,2,2,32.47,0,3.57,10.71,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT10-X-2-1,CAT10-X-2-1,2,2,2,27.98,0,3.78,7.56,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-1-1,CAT01-X-1-1,4,4,4,80.84,0,7.33,29.32,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT12-X-2-1,CAT12-X-2-1,6,2,2,39.82,0,3.6,21.6,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-3-2,CAT01-X-3-2,2,1,2,31.08,0,6.41,12.82,1,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-2-2,CAT01-X-2-2,2,2,2,33.14,0,5.66,11.32,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-5-1,CAT01-X-5-1,2,2,2,32.62,0,7.01,14.02,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-4-1,CAT01-X-4-1,2,1,2,39.11,0,7.2,14.4,1,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-2-1,CAT01-X-2-1,4,2,2,50.61,0,6.78,27.12,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT10-X-1-1,CAT10-X-1-1,3,3,3,48.67,0,4.78,14.34,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT21-1-1,CAT21-1-1,4,0,0,0.0,4,5.81,23.24,0,0,1,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT11-X-1-1,CAT11-X-1-1,2,0,0,0.0,0,3.88,7.76,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT11-X-2-1,CAT11-X-2-1,2,0,0,0.0,0,4.63,9.26,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT13-X-1-2,CAT13-X-1-2,3,0,0,0.0,0,1.55,4.65,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT12-X-1-1,CAT12-X-1-1,2,0,0,0.0,0,3.86,7.72,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT13-X-2-1,CAT13-X-2-1,3,0,0,0.0,0,1.84,5.52,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-3-1,CAT01-X-3-1,2,0,0,0.0,0,5.1,10.2,0,0,0,30.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,30.03.26,16,2026-04-20 17:42:40.752432,0.0,,
C3I9D4H8J0,Produkt CAT03-2-1 C3I9D4H8J0,CAT03-2-1,2,2,2,30.7,0,3.12,6.24,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
D4A1F6B2E5,Produkt CAT17-2 D4A1F6B2E5,CAT17-2,2,1,2,24.99,0,4.66,9.32,1,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3F6B2G7E5,Dodatek 01,DODATEK-01,1,1,1,7.67,0,2.96,2.96,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3I9I9H8D4,Produkt CAT01-2-1 C3I9I9H8D4,CAT01-2-1,8,7,8,134.33,0,4.83,38.64,1,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3J0G7J0D4,Produkt CAT06-1-1 C3J0G7J0D4,CAT06-1-1,3,1,2,17.08,0,4.24,12.72,1,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3H8F6F6C3,Produkt CAT13-2-1 C3H8F6F6C3,CAT13-2-1,3,3,3,30.06,0,2.37,7.11,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
D4A1B2A1F6,Produkt CAT02-1-1 D4A1B2A1F6,CAT02-1-1,4,1,1,16.14,0,2.94,11.76,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3F6J0D4I9,Produkt CAT07-1-1 C3F6J0D4I9,CAT07-1-1,5,3,5,77.23,0,4.46,22.3,2,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3J0B2J0F6,Produkt CAT16-3 C3J0B2J0F6,CAT16-3,2,0,1,8.72,0,1.41,2.82,1,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Dodatek 08,DODATEK-08,5,5,5,4.05,0,0.25,1.25,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
D4A1G7A1A1,Produkt CAT17-4 D4A1G7A1A1,CAT17-4,2,2,2,29.94,0,4.8,9.6,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3A1F6A1E5,Produkt CAT18-3 C3A1F6A1E5,CAT18-3,2,2,2,27.0,0,2.56,5.12,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3E5C3B2I9,Produkt CAT16-1 C3E5C3B2I9,CAT16-1,3,1,1,14.71,0,2.15,6.45,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3H8G7B2I9,Produkt CAT01-3-1 C3H8G7B2I9,CAT01-3-1,4,2,3,46.13,0,5.49,21.96,1,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
I9A1C3H8,Produkt CAT19-1 I9A1C3H8,CAT19-1,1,1,1,11.58,0,4.27,4.27,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3J0B2B2G7,Produkt CAT16-2 C3J0B2B2G7,CAT16-2,1,1,1,11.68,0,1.57,1.57,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3G7H8I9E5,Produkt CAT04-2-1 C3G7H8I9E5,CAT04-2-1,3,1,3,43.2,0,6.78,20.34,2,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3A1E5C3J0,Produkt CAT17-1 C3A1E5C3J0,CAT17-1,2,1,2,32.66,0,5.34,10.68,1,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3F6J0E5F6,Produkt CAT01-1-1 C3F6J0E5F6,CAT01-1-1,4,3,3,54.12,0,6.05,24.2,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3J0G7J0E5,Produkt CAT01-4-1 C3J0G7J0E5,CAT01-4-1,2,2,2,53.76,0,6.81,13.62,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
B2G7I9C3C3,Produkt CAT05-3 B2G7I9C3C3,CAT05-3,4,1,3,52.83,0,7.19,28.76,2,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3A1F6A1B2,Produkt CAT18-1 C3A1F6A1B2,CAT18-1,2,1,1,14.62,0,3.99,7.98,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
I9A1C3I9,Produkt CAT20-1 I9A1C3I9,CAT20-1,1,0,1,8.03,0,3.69,3.69,1,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
B2J0H8D4A1,Produkt CAT05-1 B2J0H8D4A1,CAT05-1,3,0,2,28.94,0,7.58,22.74,2,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
B2H8C3A1C3,Produkt CAT05-2 B2H8C3A1C3,CAT05-2,4,1,2,36.34,0,5.01,20.04,1,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3A1F6A1C3,Produkt CAT18-2 C3A1F6A1C3,CAT18-2,3,2,2,44.03,0,1.85,5.55,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3J0A1I9F6,Produkt CAT13-1-1 C3J0A1I9F6,CAT13-1-1,3,1,1,7.64,0,1.59,4.77,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3F6D4G7D4,Produkt CAT17-3 C3F6D4G7D4,CAT17-3,2,1,1,16.33,0,5.91,11.82,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Dodatek 09,DODATEK-09,1,1,1,0.7,0,0.64,0.64,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3H8I9A1G7,Produkt CAT14-3 C3H8I9A1G7,CAT14-3,4,1,1,6.93,0,3.3,13.2,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3J0G7I9D4,Produkt CAT09-1-1 C3J0G7I9D4,CAT09-1-1,3,0,0,0.0,0,4.9,14.7,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3J0G7E5B2,Produkt CAT03-1-1 C3J0G7E5B2,CAT03-1-1,2,0,0,0.0,0,3.81,7.62,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3J0G7E5E5,Produkt CAT14-1 C3J0G7E5E5,CAT14-1,4,0,0,0.0,0,4.11,16.44,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
C3I9G7H8E5,Produkt CAT14-2 C3I9G7H8E5,CAT14-2,4,0,0,0.0,0,2.43,9.72,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Dodatek 02,DODATEK-02,2,0,0,0.0,0,5.15,10.3,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Dodatek 03,DODATEK-03,2,0,0,0.0,0,3.81,7.62,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-1-2,CAT01-X-1-2,2,1,2,31.25,0,5.94,11.88,1,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT22-1-1,CAT22-1-1,3,3,3,67.48,0,4.78,14.34,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-2-2,CAT01-X-2-2,2,0,1,13.49,0,5.66,11.32,1,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-4-1,CAT01-X-4-1,2,2,2,38.49,0,7.2,14.4,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT11-X-4-1,CAT11-X-4-1,3,3,3,53.01,0,3.57,10.71,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT13-X-1-2,CAT13-X-1-2,3,3,3,33.43,0,1.55,4.65,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT13-X-2-1,CAT13-X-2-1,3,2,2,18.74,0,1.84,5.52,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-3-2,CAT01-X-3-2,2,2,2,37.03,0,6.41,12.82,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
,Produkt CAT01-X-1-1,CAT01-X-1-1,4,3,3,48.83,0,7.33,29.32,0,0,0,30.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,30.03.26,21,2026-04-20 17:42:40.752432,0.0,,
